seasonID;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
10;1.333333333;0;0.333333333;1;1;1.2;0;11.4;11.2;2.6;3.4;1.8;1.2;1.8;3;1.263157895;1.197368421;1.289473684;1.157894737;0.521296923;-0.171850257;0.043891096;0.040984401;1.071428571;1;0
10;3;2.333333333;3;2.333333333;2.4;1.8;1.5;13.2;15.6;5.2;6.2;1.8;1.6;0.2;0.6;1.881578947;1.565789474;1.921052632;1.657894737;0.905708623;0.146603474;0.61544424;0.274876465;2.428571429;1.928571429;0
10;0;1.666666667;0;1.666666667;0;1.8;0;10.8;11.8;3.2;4.4;0.6;1.4;2.8;0.8;1.25;1.039473684;1.131578947;1.078947368;0.387765531;0.233614851;0.086231954;0.080127895;0.714285714;1.357142857;1
10;1.666666667;0;2;1;1.4;1.2;0;14;13.8;4.6;2.4;1.6;1;1.6;1.6;1.223684211;1.00877193;1.210526316;1.00877193;0.387765531;-0.054067221;0.117779285;0;1.285714286;1.214285714;0
10;1.333333333;0.333333333;0.333333333;0;0.4;0.4;0;11.2;14.8;3;4.2;0.4;1.4;1.8;2.2;1.00877193;1.263157895;1.00877193;1.289473684;0.37578934;0.100083459;0.038271485;0.043891096;0.933333333;1;1
10;2.333333333;1;2;2;2;2;0;17.4;12;6.6;3.4;2.8;0.8;1.8;0.2;1.828947368;1.00877193;1.973684211;1.00877193;0.769133088;-0.054067221;1;0.001065788;2;0.866666667;1
10;1.666666667;0;2.333333333;1;1.8;0.6;2.25;16.4;12.2;6.8;4;1.8;0.8;0.8;2.2;1.565789474;1.25;1.657894737;1.131578947;0.552068582;0.146603474;0.274876465;0.086231954;1.866666667;0.866666667;1
10;2;0.333333333;1.333333333;1.333333333;0.8;1.6;0;10.6;10.6;2.4;3.2;1;1.6;1.8;1.8;1.00877193;1.144736842;1.00877193;1.105263158;0.37578934;-0.379489622;0;0.07082647;1.2;1.133333333;0
10;3;2;2.333333333;2.333333333;2;2;0.75;17.8;13;5.8;4.8;2.6;1.6;0.8;0.4;2.197368421;1.881578947;2.052631579;1.921052632;0.769133088;0.274436846;0.7511869;0.61544424;1.933333333;2.333333333;1
10;3;0.333333333;2;0.333333333;2.4;0.8;0;13.2;14;4.2;5;1.2;1.6;1;2;1.394736842;1.00877193;1.078947368;1.078947368;0.233614851;0.191055237;0.201821529;0.122759423;1.733333333;1.533333333;0
10;1.333333333;0.333333333;1;0.333333333;0.6;0.8;-1.5;12.4;9.2;4;2.6;1;1;2.2;1.6;1.00877193;1.105263158;1.210526316;1.026315789;0.581921545;0.100083459;0.080127895;0.104350354;0.866666667;0.533333333;0
10;1.333333333;1.666666667;1.333333333;0.333333333;1.6;1;-3;12.2;11;4.4;4;1.4;1;1.2;1.2;1.039473684;2.342105263;1.078947368;2.342105263;0.191055237;0.769133088;0.080127895;0.647999225;1.266666667;1.466666667;0
10;2.333333333;1;2;1.333333333;1.8;1.6;2.25;11.4;14.2;3.8;4.4;1.6;1.8;1.6;1.6;1.197368421;1.223684211;1.157894737;1.210526316;0.274436846;0;0.040984401;0.117779285;1.133333333;1.266666667;0
10;2.333333333;2;2;1.333333333;1.8;2;0;12.2;14.8;4;4.4;1;1.2;0.6;1.2;1.00877193;1.394736842;1.00877193;1.078947368;0.37578934;0.100083459;0.001065788;0.201821529;0.8125;1.6875;0
10;1;0;1;0.333333333;1;0.8;1.5;12.8;12.2;4.6;3.6;1.4;0.8;1.2;1.6;2.342105263;1.00877193;2.342105263;1.210526316;0.862223511;-0.546543707;0.647999225;0.080127895;1.5625;0.875;1
10;2.333333333;1.333333333;1.666666667;1;1.6;1;-0.75;11.6;12.2;3;4.4;1;1;1.2;1.8;1.144736842;1.039473684;1.105263158;1.078947368;0.100083459;0.233614851;0.07082647;0.080127895;1.125;1.1875;1
10;1;1;0.333333333;1.333333333;0.4;1.4;-0.75;12;11.6;3.4;3.2;0.8;1.2;1.6;1.6;1.105263158;1.197368421;1.026315789;1.157894737;0.051293294;-0.171850257;0.104350354;0.040984401;0.5625;1.125;0
10;0.333333333;0.333333333;0;0.666666667;0.2;1;0;15;11.2;4;2.8;1;0.8;2;1;1.263157895;1.00877193;1.289473684;1.00877193;0.521296923;-0.054067221;0.043891096;0;0.9375;1.1875;0
